			file id	170104aOEsa17_1	170104aOEsa13_1	170104aOEsa03_1	170104aOEsa06_1	170104aOEsa15_1	170104aOEsa10_1	170104aOEsa16_1	170104aOEsa05_1	170104aOEsa19_1	170104aOEsa12_1	170104aOEsa04_1	170104aOEsa09_1	170104aOEsa08_1	170104aOEsa14_1	170104aOEsa07_1	170104aOEsa02_1	170104aOEsa20_1	170104aOEsa11_1	170104aOEsa18_1	170104aOEsa01_1
971	C00209	MUBZPKHOEPUJKR-UHFFFAOYSA-N	oxalic acid	0.325023636	0.044790155	0.732959129	0.59980794	0.465683585	0.683842146	0.574559807	0.933121542	0.524077459	0.655936889	0.041790104	0.717680904	0.425723521	0.617421246	0.751331394	0.026890776	0.436999822	0.909224744	0.978812812	0.930199752
6262	C00077	AHLPHDHHMVZTML-BYPYZUCNSA-N	ornithine	0.821560778	0.576572359	0.049155161	0.668504612	0.947859875	0.816266892	0.918289689	0.0559532	0.264888832	0.198307798	0.486236328	0.425150046	0.741177462	0.299259084	0.575633661	0.049674537	0.031722117	0.92652391	0.214281477	0.475975572
445639	C00712	ZQPPMHVWECSIRJ-KTKRTIGZSA-N	oleic acid	0.237630853	0.444105948	0.666461013	0.67406227	0.592058028	0.616820608	0.248359979	0.461510708	0.060247409	0.46062645	0.053884215	0.260841692	0.711156302	0.261943744	0.708040991	0.532377578	0.36016149	0.532336847	0.771767786	0.658526632
5283387	C19670	FATBGEAMYMYZAF-KTKRTIGZSA-N	oleamide NIST	0.119529111	0.229058853	0.833737394	0.66203642	0.79214582	0.34521087	0.704615418	0.25499363	0.841054537	0.349329122	0.168675424	0.462145664	0.228280021	0.937203051	0.75606624	0.044563282	0.10946627	0.463441515	0.631902458	0.015507879
439377	C01046	XLBVNMSMFQMKEY-BYPYZUCNSA-N	N-methylglutamic acid	0.492199883	0.541657121	0.437476124	0.035319629	0.097114958	0.680756617	0.513856581	0.404938853	0.404698955	0.565820242	0.255687727	0.585504025	0.506794949	0.970386586	0.624133074	0.440591019	0.848253145	0.868009749	0.782640839	0.837460167
5288725	C02721	GDFAOVXKHJXLEI-VKHMYHEASA-N	N-methylalanine	0.970328357	0.599692155	0.32949866	0.544748691	0.524339796	0.674533368	0.382309501	0.181446242	0.641690881	0.319119549	0.793986763	0.125096376	0.006664595	0.062398703	0.690135836	0.014350989	0.064209513	0.225481316	0.655980508	0.898839506
70914	C00624	RFMMMVDNIPUKGG-YFKPBYRVSA-N	n-acetylglutamate	0.186741853	0.865118745	0.503884647	0.754418023	0.36214415	0.191675766	0.312416337	0.691026345	0.364200721	0.168769082	0.708346877	0.699208916	0.097645937	0.623097719	0.427585734	0.421864953	0.649878417	0.372468125	0.892355685	0.269639295
11005	C06424	TUNFSRHWOTWDNC-UHFFFAOYSA-N	myristic acid	0.728823973	0.414616807	0.471058283	0.656055202	0.716805937	0.94634577	0.806344826	0.316833284	0.214282489	0.659605157	0.981869116	0.544477794	0.460589279	0.124258845	0.830243768	0.176145579	0.61201562	0.116336006	0.816579367	0.054506103
892	C00137	CDAISMWEOUEBRE-UHFFFAOYSA-N	myo-inositol	0.733739832	0.93988707	0.62468293	0.889575386	0.397986484	0.839891955	0.023456499	0.544777364	0.099447183	0.182429396	0.330988934	0.087540644	0.270703113	0.50754725	0.73686099	0.04965461	0.881655441	0.784283313	0.426251498	0.342196352
158980	C02989	QEFRNWWLZKMPFJ-YGVKFDHGSA-N	methionine sulfoxide	0.274689896	0.394663159	0.709743634	0.926695211	0.408991856	0.173433835	0.38539054	0.529209645	0.75709952	0.582780624	0.961155407	0.977219197	0.736481537	0.575179782	0.58997358	0.188457991	0.541917166	0.990292476	0.557880872	0.992543134
6137	C00073	FFEARJCKVFRZRR-BYPYZUCNSA-N	methionine	0.554315986	0.702554806	0.986851759	0.174863223	0.915842885	0.72268692	0.05611835	0.573560024	0.241043317	0.733032549	0.589060072	0.044823769	0.811952632	0.497438375	0.596204868	0.70854117	0.628362547	0.518845552	0.158726557	0.365978174
13130		CAAULPUQFIIOTL-UHFFFAOYSA-N	methanolphosphate	0.594873165	0.447485759	0.124532178	0.442594113	0.164654322	0.653717476	0.208798493	0.924693909	0.106146236	0.106958681	0.151185573	0.038743301	0.311953937	0.508136169	0.282739297	0.28754531	0.903400823	0.066294295	0.614653302	0.057666754
18950	C00159	WQZGKKKJIJFFOK-QTVWNMPRSA-N	mannose	0.521556114	0.117139609	0.903580715	0.2546368	0.530451446	0.366171908	0.953355091	0.048809902	0.181847579	0.727429398	0.763990262	0.855639976	0.981257626	0.394586286	0.528683399	0.705611449	0.281072962	0.793090166	0.35899178	0.272844318
525	C00711	BJEPYKJPYRNKOW-UHFFFAOYSA-N	malic acid	0.659465444	0.92956244	0.134214589	0.532725025	0.595826026	0.345919128	0.593769668	0.963492541	0.053291167	0.812930296	0.694394766	0.036876782	0.388895338	0.61817265	0.124719223	0.56379334	0.440518625	0.612613022	0.138373883	0.30202685
10935	C07272	PEEHTFAAVSWFBL-UHFFFAOYSA-N	maleimide	0.809203495	0.454675148	0.432163606	0.688680021	0.603001926	0.124053824	0.943069897	0.615237251	0.407982024	0.344509058	0.006791989	0.716666168	0.78786661	0.090983071	0.452536804	0.290576698	0.252545466	0.048711934	0.41530245	0.220042939
439255	C00532	HEBKCHPVOIAQTA-IMJSIDKUSA-N	lyxitol	0.152230462	0.618736622	0.401910749	0.429749954	0.374900462	0.559780859	0.683922864	0.763064081	0.271773396	0.505942088	0.817463396	0.6593921	0.546091102	0.242505017	0.666383516	0.777334462	0.152887215	0.429076631	0.777652466	0.048558829
5962	C00047	KDXKERNSBIXSRK-YFKPBYRVSA-N	lysine	0.919081769	0.325087246	0.426011554	0.674233086	0.590419744	0.209494237	0.160264131	0.281413212	0.864613587	0.869800066	0.390566209	0.64449196	0.538857078	0.48112347	0.730684366	0.080686782	0.956483022	0.701705713	0.162886428	0.696386691
5280450	C01595	OYHQOLUKZRVURQ-HZJYTTRNSA-N	linoleic acid	0.298395	0.095705142	0.331721738	0.396023548	0.95611933	0.657823846	0.320015151	0.839771366	0.483743604	0.508265108	0.646296862	0.211439577	0.532037025	0.578711161	0.287422678	0.837262829	0.390741501	0.128574196	0.84586696	0.596247741
6106	C00123	ROHFNLRQFUQHCH-YFKPBYRVSA-N	leucine	0.930550429	0.159721388	0.203207297	0.561356989	0.109303482	0.293047539	0.036188339	0.935474755	0.296075722	0.58651597	0.687863544	0.448680196	0.892785881	0.832992633	0.205658442	0.656390614	0.918393186	0.675558481	0.439298497	0.707827835
3893	C02679	POULHZVOKOAJMA-UHFFFAOYSA-N	lauric acid	0.739524557	0.598047801	0.422883136	0.685325265	0.141010115	0.329598913	0.120006122	0.864521464	0.444218935	0.444487117	0.206322102	0.830233995	0.548308857	0.803315971	0.585152927	0.702788185	0.540348845	0.571689679	0.548069283	0.34290523
612	C01432	JVTAAEKCZFNVCJ-UHFFFAOYSA-N	lactic acid	0.09903436	0.712980943	0.872048156	0.516850583	0.923226466	0.662829191	0.177627611	0.502676972	0.689874737	0.745332032	0.618643937	0.172366841	0.521987741	0.393721239	0.432791488	0.896929521	0.737166392	0.187145134	0.380155556	0.786837739
94220		SXQFCVDSOLSHOQ-UHFFFAOYSA-N	lactamide	0.079681907	0.041599032	0.345346467	0.037928304	0.04035974	0.259511796	0.015412707	0.680155699	0.095518495	0.260983931	0.427068826	0.176809637	0.386170172	0.660937793	0.254759526	0.998094857	0.10557251	0.137358918	0.109598093	0.872681284
151152	C00639	JPIJQSOTBSSVTP-GBXIJSLDSA-N	isothreonic acid	0.853750209	0.229772577	0.697933064	0.06108681	0.255836863	0.615059065	0.123520281	0.282930917	0.21154651	0.977854642	0.763721817	0.816546871	0.052829316	0.864568376	0.329323655	0.486677307	0.628582892	0.272864826	0.872603088	0.997799738
6306	C00407	AGPKZVBTJJNPAG-WHFBIAKZSA-N	isoleucine	0.581838124	0.808066633	0.312889922	0.179389292	0.58927118	0.070994445	0.941091478	0.046545847	0.431978195	0.538073102	0.77043296	0.63599654	0.73446698	0.496744155	0.607921151	0.221010847	0.953032371	0.591819873	0.340412565	0.760504159
6021	C00294	UGQMRVRMYYASKQ-KQYNXXCUSA-N	inosine	0.724840175	0.424489852	0.203097148	0.901718774	0.254123163	0.618655562	0.082426276	0.012757023	0.907919518	0.228067001	0.640499008	0.623161627	0.942921947	0.034980465	0.10463682	0.091072474	0.396089783	0.179626673	0.991167629	0.199835263
92904	C02043	XGILAAMKEQUXLS-UHFFFAOYSA-N	indole-3-lactate	0.689712774	0.285689588	0.596841717	0.51476793	0.732697639	0.292602162	0.084995084	0.549363635	0.707776695	0.789982036	0.339582973	0.812367362	0.508975792	0.794899785	0.619394515	0.746675306	0.767561516	0.839202852	0.630492025	0.437461071
802	C00954	SEOVTRFCIGRIMH-UHFFFAOYSA-N	indole-3-acetate	0.136013602	0.04553052	0.132800565	0.951232582	0.538979994	0.858096347	0.249715737	0.934708178	0.911906323	0.677846275	0.307522526	0.299220183	0.371722808	0.685125616	0.370580384	0.065908963	0.049728598	0.513751932	0.645906685	0.431422091
790	C00262	FDGQSTZJBFJUBT-UHFFFAOYSA-N	hypoxanthine	0.46174934	0.406343355	0.88446363	0.321713352	0.452619152	0.488251274	0.381600147	0.102085936	0.30192596	0.694359839	0.551646598	0.922531818	0.191767082	0.315203345	0.445183648	0.990808916	0.931225806	0.378136894	0.231076986	0.573274673
787	C00192	AVXURJPOCDRRFD-UHFFFAOYSA-N	hydroxylamine	0.791498765	0.833488947	0.760695364	0.136599036	0.744970484	0.031203001	0.115059572	0.06400894	0.486827824	0.630620022	0.255728237	0.199901144	0.40031519	0.00034026	0.115908649	0.41377722	0.154530548	0.539286071	0.767404808	0.887255133
16639161		DRAJWRKLRBNJRQ-UHFFFAOYSA-M	hydroxycarbamate NIST	0.13687973	0.658835619	0.014356472	0.002423241	0.514697346	0.022003224	0.202437481	0.5863009	0.5350245	0.841220194	0.328802482	0.210958203	0.154213413	0.966017303	0.385299655	0.608596309	0.783431544	0.798969261	0.361916171	0.284153212
6274	C00135	HNDVDQJCIGZPNO-YFKPBYRVSA-N	histidine	0.711388566	0.94151301	0.140957135	0.806027663	0.404578966	0.722382092	0.075089554	0.160740662	0.73744785	0.814861637	0.422376119	0.786214818	0.108127434	0.096944276	0.24851249	0.966805281	0.186880111	0.947621406	0.392773159	0.307536313
464	C01586	QIAFMBKCNZACKA-UHFFFAOYSA-N	hippuric acid	0.068589771	0.932603133	0.621196735	0.38472686	0.010706378	0.694540536	0.128622016	0.110516121	0.704546326	0.710478519	0.848391914	0.562029684	0.412421392	0.771153032	0.393523379	0.342270533	0.117952932	0.612983748	0.336934643	0.612305237
152867		IAJILQKETJEXLJ-UHFFFAOYSA-N	hexuronic acid	0.912537815	0.410329848	0.792239322	0.861638388	0.776195416	0.345035783	0.473471987	0.781349774	0.74778154	0.664037311	0.96814338	0.992506095	0.022000364	0.002361498	0.345703732	0.826264542	0.453765165	0.258667414	0.514430376	0.669319229
453	C00392	FBPFZTCFMRRESA-UHFFFAOYSA-N	hexitol	0.701897181	0.011481594	0.074557654	0.54658619	0.485435828	0.318749264	0.673044789	0.26281444	0.050819591	0.90809301	0.89513465	0.911443038	0.893243525	0.336790715	0.591800442	0.635624096	0.013305371	0.745284077	0.809788101	0.874969741
10465		KEMQGTRYUADPNZ-UHFFFAOYSA-N	heptadecanoic acid	0.146012195	0.893580423	0.048947037	0.085945298	0.34733524	0.520170226	0.18720336	0.366680994	0.968009428	0.1218098	0.97469491	0.284138653	0.675211485	0.680097428	0.272617189	0.471713743	0.220930107	0.916523312	0.628018557	0.233270746
6802	C00387	NYHBQMYGNKIUIF-UUOKFMHZSA-N	guanosine	0.836388307	0.937340721	0.947670147	0.784805969	0.354199508	0.571757357	0.499121018	0.568107566	0.914819735	0.960003391	0.667821398	0.093886987	0.853161017	0.365550959	0.846208706	0.00837897	0.146252886	0.316502117	0.563952146	0.036520759
757	C00160	AEMRFAOFKBGASW-UHFFFAOYSA-N	glycolic acid	0.675764395	0.893895644	0.280598759	0.716182791	0.564736858	0.793090179	0.373087026	0.463244362	0.775509528	0.753144184	0.587579013	0.72539938	0.885792506	0.502532474	0.558834859	0.375066844	0.743270587	0.618202238	0.00078943	0.549254992
750	C00037	DHMQDGOQFOQNFH-UHFFFAOYSA-N	glycine	0.954201489	0.103560001	0.913025332	0.528503338	0.573958898	0.441147857	0.448008192	0.142900964	0.475136034	0.300484065	0.952068304	0.375953806	0.444612836	0.210081622	0.57321765	0.183379183	0.063612344	0.044563358	0.365588243	0.421288532
754	C03189	AWUCVROLDVIAJX-UHFFFAOYSA-N	glycerol-alpha-phosphate	0.357813066	0.345138435	0.736129271	0.415329895	0.942730493	0.615449001	0.63553086	0.7932264	0.764430642	0.538695971	0.651485005	0.168486799	0.49551595	0.348848654	0.685665037	0.069176362	0.046290846	0.45125733	0.122181714	0.966990802
753	C00116	PEDCQBHIVMGVHV-UHFFFAOYSA-N	glycerol	0.010851213	0.928160966	0.935487917	0.054428489	0.269015653	0.45070064	0.252227825	0.884815325	0.087687569	0.364084956	0.72243163	0.001964741	0.20823574	0.729164686	0.755726068	0.198509382	0.354870969	0.589009747	0.150797803	0.679228352
